"coef","est","lo","hi","arm","rep"
"x2",-0.955433940087723,-1.06948721374469,-0.841380666430752,"FULL",132
"gb",1.66505501240833,1.45985719658465,1.87025282823201,"FULL",132
"x1",1.72984365576493,1.56165119487164,1.89803611665822,"CC",132
"x2",-0.922596564813884,-1.08119866067705,-0.763994468950715,"CC",132
"gb",1.45642116232778,1.15149692530107,1.76134539935449,"CC",132
"x1",1.88263991098516,1.76188934706951,2.00339047490081,"MI",132
"x2",-0.979794762831664,-1.15329549433906,-0.80629403132427,"MI",132
"gb",1.66620141673541,1.40866730220132,1.9237355312695,"MI",132
"x1",1.91490349400512,1.75597900534862,2.07382798266162,"PMM",132
"x2",-1.02523384201192,-1.19157621387631,-0.858891470147525,"PMM",132
"gb",1.67371225135223,1.30872156324192,2.03870293946255,"PMM",132
"x1",1.99261465384888,1.86786230284824,2.11736700484953,"FULL",133
"x2",-0.967347563383193,-1.10013152731133,-0.834563599455052,"FULL",133
"gb",1.39855683808273,1.17883333455663,1.61828034160884,"FULL",133
"x1",1.92723038027333,1.74532792374486,2.1091328368018,"CC",133
"x2",-0.919604582209268,-1.12755038785782,-0.711658776560717,"CC",133
"gb",1.44734399343145,1.11803320311302,1.77665478374989,"CC",133
"x1",1.96743379749277,1.80217415485628,2.13269344012926,"MI",133
"x2",-1.00657808909031,-1.16202436362192,-0.851131814558706,"MI",133
"gb",1.62190237951441,1.36631850883343,1.87748625019539,"MI",133
"x1",1.97954121720687,1.84229883226238,2.11678360215136,"PMM",133
"x2",-0.976180504679485,-1.16014929991823,-0.792211709440745,"PMM",133
"gb",1.53934044542857,1.28116941082692,1.79751148003022,"PMM",133
"x1",2.03354047231036,1.92124812014017,2.14583282448055,"FULL",134
"x2",-0.931587777914927,-1.04641728493384,-0.81675827089601,"FULL",134
"gb",1.60438895558891,1.39995423050739,1.80882368067043,"FULL",134
"x1",1.92586347177306,1.76192913299207,2.08979781055405,"CC",134
"x2",-1.02813144181147,-1.18720880372787,-0.869054079895079,"CC",134
"gb",1.69729552074369,1.40888319093675,1.98570785055063,"CC",134
"x1",1.96861236093943,1.81411922652795,2.1231054953509,"MI",134
"x2",-0.930444535828386,-1.07498761201286,-0.785901459643916,"MI",134
"gb",1.64063307515361,1.36645255961208,1.91481359069514,"MI",134
"x1",2.01088893031241,1.84208275275998,2.17969510786484,"PMM",134
"x2",-0.952769100968577,-1.15908220985549,-0.746455992081669,"PMM",134
"gb",1.66423021257235,1.30398930359756,2.02447112154713,"PMM",134
"x1",1.93676787972055,1.82911878276602,2.04441697667509,"FULL",135
"x2",-1.0672699607663,-1.18130145877651,-0.953238462756099,"FULL",135
"gb",1.2708963184795,1.07179243913687,1.47000019782213,"FULL",135
"x1",1.8712863381182,1.68654129816981,2.05603137806659,"CC",135
"x2",-0.931976792073102,-1.11765877577099,-0.746294808375217,"CC",135
"gb",1.12441158239316,0.790863218786383,1.45795994599994,"CC",135
"x1",1.86776975424836,1.70471743930507,2.03082206919164,"MI",135
"x2",-0.992636333411645,-1.13848347920543,-0.846789187617861,"MI",135
"gb",1.18375752057346,0.819177162137312,1.54833787900961,"MI",135
"x1",1.88593932537476,1.72799091687136,2.04388773387815,"PMM",135
"x2",-1.03921959505935,-1.21581540991833,-0.862623780200363,"PMM",135
"gb",1.18324491630741,0.954436513851683,1.41205331876314,"PMM",135
"x1",2.01936656014492,1.90617811625809,2.13255500403174,"FULL",136
"x2",-0.981264039331554,-1.09714873014079,-0.865379348522313,"FULL",136
"gb",1.45947513208548,1.25234967612552,1.66660058804544,"FULL",136
"x1",1.77794408631622,1.63348229784009,1.92240587479236,"CC",136
"x2",-0.922921368042832,-1.07072268816554,-0.775120047920122,"CC",136
"gb",1.35394885690676,1.08236241021029,1.62553530360323,"CC",136
"x1",1.96092133670693,1.80436365890775,2.11747901450611,"MI",136
"x2",-1.02375350296839,-1.16625976847742,-0.88124723745936,"MI",136
"gb",1.43014698790685,1.1860875620736,1.67420641374009,"MI",136
"x1",1.9847169722039,1.87358419112781,2.09584975327999,"PMM",136
"x2",-1.01136768915306,-1.16268267930017,-0.860052699005953,"PMM",136
"gb",1.41987848842587,1.17464016772982,1.66511680912191,"PMM",136
"x1",2.01852318102395,1.9043897495267,2.13265661252119,"FULL",137
"x2",-0.927300653188028,-1.04194261577364,-0.812658690602411,"FULL",137
"gb",1.63455521776711,1.42442848085146,1.84468195468276,"FULL",137
"x1",1.85376269872409,1.67939365457261,2.02813174287557,"CC",137
"x2",-0.90828828198949,-1.07203914020834,-0.744537423770637,"CC",137
"gb",1.48262246791784,1.17146481949544,1.79378011634024,"CC",137
"x1",1.92019509026213,1.78413615731115,2.05625402321311,"MI",137
"x2",-0.906154008327134,-1.08722070907231,-0.725087307581956,"MI",137
"gb",1.68071202388939,1.29397008960126,2.06745395817751,"MI",137
"x1",1.95015163399735,1.77373552835111,2.12656773964359,"PMM",137
"x2",-0.936877650221114,-1.1127780468908,-0.760977253551426,"PMM",137
"gb",1.63637115310056,1.40060037935618,1.87214192684494,"PMM",137
"x1",1.98057074225613,1.87476197467955,2.0863795098327,"FULL",138
"x2",-0.965666404675057,-1.08203590362488,-0.849296905725231,"FULL",138
"gb",1.40640521148996,1.21310695441649,1.59970346856342,"FULL",138
"x1",1.89171243294545,1.72272333050467,2.06070153538623,"CC",138
"x2",-0.9637345020363,-1.14179902821553,-0.785669975857065,"CC",138
"gb",1.12330572746038,0.814112756436585,1.43249869848417,"CC",138
"x1",1.86716102900295,1.72593901093108,2.00838304707482,"MI",138
"x2",-0.967755153059808,-1.16737353278072,-0.768136773338897,"MI",138
"gb",1.28755130902588,1.05530088587072,1.51980173218103,"MI",138
"x1",1.91784255943015,1.77938918735118,2.05629593150911,"PMM",138
"x2",-0.964889334350777,-1.15258458361042,-0.77719408509113,"PMM",138
"gb",1.30213367636142,0.902870513661817,1.70139683906102,"PMM",138
"x1",2.03892945585878,1.92154791960976,2.15631099210779,"FULL",139
"x2",-0.945470149743782,-1.06330975160516,-0.827630547882408,"FULL",139
"gb",1.56067278711341,1.35612901650002,1.7652165577268,"FULL",139
"x1",1.83442288129255,1.62871966293417,2.04012609965093,"CC",139
"x2",-0.865556940367693,-1.03708681326393,-0.69402706747146,"CC",139
"gb",1.4311073334657,1.11590634687144,1.74630832005995,"CC",139
"x1",2.05520161850155,1.90644880485081,2.2039544321523,"MI",139
"x2",-0.935418218851112,-1.16347172243374,-0.707364715268486,"MI",139
"gb",1.60713274830302,1.34591731978752,1.86834817681851,"MI",139
"x1",2.12782042343137,1.94014675146779,2.31549409539494,"PMM",139
"x2",-0.947490532241956,-1.09840024947875,-0.796580815005165,"PMM",139
"gb",1.56889444393894,1.24674156753839,1.89104732033949,"PMM",139
"x1",1.94050526632595,1.82947714099944,2.05153339165246,"FULL",140
"x2",-1.00894003308247,-1.12416664692605,-0.893713419238884,"FULL",140
"gb",1.55164356419148,1.34684964094476,1.7564374874382,"FULL",140
"x1",1.85753885555475,1.68154035586271,2.03353735524678,"CC",140
"x2",-0.897254575056941,-1.07036241011254,-0.724146740001339,"CC",140
"gb",1.35566376368055,1.02328713042411,1.68804039693699,"CC",140
"x1",1.98731700989361,1.83618841049772,2.1384456092895,"MI",140
"x2",-0.990236012402927,-1.12322005420133,-0.857251970604526,"MI",140
"gb",1.64071314149435,1.37255566253267,1.90887062045603,"MI",140
"x1",1.93201026728576,1.79464676356576,2.06937377100577,"PMM",140
"x2",-0.921787481469794,-1.05808664928216,-0.785488313657427,"PMM",140
"gb",1.71633840699554,1.36680541949684,2.06587139449424,"PMM",140
"x1",1.97344842434452,1.85553017818368,2.09136667050536,"FULL",141
"x2",-0.960857766992628,-1.06730554884629,-0.854409985138962,"FULL",141
"gb",1.40055157308673,1.20030850859598,1.60079463757748,"FULL",141
"x1",1.8678361515992,1.68405925039841,2.05161305279999,"CC",141
"x2",-0.849324066487686,-1.00627233085152,-0.692375802123857,"CC",141
"gb",1.41314939246929,1.11335124937332,1.71294753556527,"CC",141
"x1",2.0401023857638,1.89558465745928,2.18462011406831,"MI",141
"x2",-0.966681150046879,-1.10006695204669,-0.833295348047071,"MI",141
"gb",1.50679515317789,1.26336407725265,1.75022622910313,"MI",141
"x1",2.01902644561645,1.81418131479849,2.22387157643441,"PMM",141
"x2",-0.9477059364512,-1.10964662316862,-0.785765249733776,"PMM",141
"gb",1.40786424809738,0.995212593249997,1.82051590294476,"PMM",141
"x1",1.94287268200924,1.83442165243848,2.05132371157999,"FULL",142
"x2",-1.050011871335,-1.15717569269628,-0.942848049973727,"FULL",142
"gb",1.32224254709998,1.12820908472625,1.5162760094737,"FULL",142
"x1",1.92550499193556,1.74797693893509,2.10303304493604,"CC",142
"x2",-1.02519007269577,-1.18356432102468,-0.86681582436685,"CC",142
"gb",1.34203653081546,1.03289791154685,1.65117515008408,"CC",142
"x1",1.95554894615982,1.82195170597661,2.08914618634304,"MI",142
"x2",-1.0485901038348,-1.15822497131845,-0.938955236351155,"MI",142
"gb",1.35304949615618,1.11088277425644,1.59521621805592,"MI",142
"x1",2.00678561663268,1.85586943629866,2.1577017969667,"PMM",142
"x2",-1.07140491092427,-1.20746218072522,-0.935347641123324,"PMM",142
"gb",1.4245439002163,1.20348963035854,1.64559817007406,"PMM",142
"x1",2.00921191803518,1.89481554680688,2.12360828926348,"FULL",143
"x2",-0.960487720075481,-1.07696673781002,-0.844008702340943,"FULL",143
"gb",1.49113457604636,1.29978868625532,1.6824804658374,"FULL",143
"x1",1.87058717282701,1.70140168839641,2.03977265725761,"CC",143
"x2",-0.914315861699788,-1.08717279070225,-0.741458932697325,"CC",143
"gb",1.29057453014289,1.00591200516133,1.57523705512445,"CC",143
"x1",1.99177827488844,1.79888911011631,2.18466743966057,"MI",143
"x2",-0.967415422505364,-1.1680706903858,-0.766760154624927,"MI",143
"gb",1.55694526864704,1.30388092814703,1.81000960914704,"MI",143
"x1",2.01897864276449,1.79520330688905,2.24275397863994,"PMM",143
"x2",-0.939189570369582,-1.13927334757828,-0.739105793160879,"PMM",143
"gb",1.43499733037799,1.04937260793046,1.82062205282551,"PMM",143
"x1",1.95875897786113,1.85052079092414,2.06699716479812,"FULL",144
"x2",-0.953859142858484,-1.06602147023292,-0.84169681548405,"FULL",144
"gb",1.48034023646673,1.28560421166439,1.67507626126907,"FULL",144
"x1",1.88194842462197,1.71109424721215,2.05280260203179,"CC",144
"x2",-0.930136872855063,-1.0995164767069,-0.760757269003231,"CC",144
"gb",1.36906178027493,1.08261143765002,1.65551212289983,"CC",144
"x1",1.97881097956736,1.84062300159604,2.11699895753868,"MI",144
"x2",-1.02686145046603,-1.18137327087477,-0.872349630057295,"MI",144
"gb",1.46378328180259,1.23339982282905,1.69416674077612,"MI",144
"x1",2.00533652451577,1.88572122700908,2.12495182202246,"PMM",144
"x2",-1.00516406851312,-1.13439628152767,-0.875931855498575,"PMM",144
"gb",1.326682582818,1.06816753171803,1.58519763391797,"PMM",144
"x1",2.10510166765003,1.99138951394404,2.21881382135603,"FULL",145
"x2",-0.972893945535797,-1.08728301783415,-0.858504873237443,"FULL",145
"gb",1.50245833960528,1.30034844814499,1.70456823106556,"FULL",145
"x1",1.93785447576679,1.76619870195066,2.10951024958292,"CC",145
"x2",-0.978731534640612,-1.15244724128341,-0.805015827997817,"CC",145
"gb",1.5245329543108,1.21522976490869,1.83383614371292,"CC",145
"x1",1.96486495069634,1.79185326342927,2.13787663796342,"MI",145
"x2",-0.961861464796515,-1.10729527031139,-0.81642765928164,"MI",145
"gb",1.5831496976826,1.34841988283529,1.8178795125299,"MI",145
"x1",2.07543203240796,1.94255049872857,2.20831356608734,"PMM",145
"x2",-1.00556317983893,-1.18391725153727,-0.827209108140594,"PMM",145
"gb",1.58625388544693,1.0836969731414,2.08881079775245,"PMM",145
"x1",2.04892544447376,1.92444176064206,2.17340912830546,"FULL",146
"x2",-0.925738035107913,-1.03578866606869,-0.815687404147137,"FULL",146
"gb",1.36534513859845,1.16482959358034,1.56586068361656,"FULL",146
"x1",1.75829439796614,1.53840335869628,1.978185437236,"CC",146
"x2",-0.80344347119331,-0.972139461588595,-0.634747480798025,"CC",146
"gb",1.20191993372177,0.883905240421103,1.51993462702243,"CC",146
"x1",2.00591168049085,1.79861121790413,2.21321214307757,"MI",146
"x2",-0.888562449725041,-1.03350310273662,-0.74362179671346,"MI",146
"gb",1.35902060532391,1.05918577929114,1.65885543135669,"MI",146
"x1",2.02366250516914,1.86949463430462,2.17783037603366,"PMM",146
"x2",-0.871298867273243,-1.01777887656329,-0.724818857983196,"PMM",146
"gb",1.23807356962173,0.862922905487837,1.61322423375563,"PMM",146
"x1",2.01481728943214,1.89972169913206,2.12991287973223,"FULL",147
"x2",-0.964136166838242,-1.07346027876388,-0.854812054912609,"FULL",147
"gb",1.50153435516062,1.30962420616713,1.69344450415411,"FULL",147
"x1",1.98937882560132,1.82115682577804,2.1576008254246,"CC",147
"x2",-0.902120669153709,-1.06405462849693,-0.740186709810489,"CC",147
"gb",1.35941725722021,1.07149365297017,1.64734086147026,"CC",147
"x1",2.05442916593881,1.91494709782382,2.19391123405379,"MI",147
"x2",-0.923606459911281,-1.07313532765522,-0.774077592167344,"MI",147
"gb",1.34690504009014,1.1259965273846,1.56781355279567,"MI",147
"x1",2.0729977911381,1.89179635420076,2.25419922807545,"PMM",147
"x2",-0.935220149729781,-1.08966298130423,-0.780777318155333,"PMM",147
"gb",1.31096062073176,0.902493317651771,1.71942792381174,"PMM",147
"x1",1.99719336927435,1.88805085880214,2.10633587974656,"FULL",148
"x2",-1.01808655566664,-1.12391559434082,-0.91225751699245,"FULL",148
"gb",1.68230760191542,1.49369282354984,1.87092238028099,"FULL",148
"x1",1.79696631480652,1.62377577696921,1.97015685264382,"CC",148
"x2",-0.941592040420992,-1.09496735068774,-0.788216730154247,"CC",148
"gb",1.47731171024868,1.18335959231974,1.77126382817762,"CC",148
"x1",1.96869957593292,1.81761258212284,2.11978656974301,"MI",148
"x2",-1.02775571685619,-1.21547094125693,-0.840040492455445,"MI",148
"gb",1.58198416505159,1.30326338855633,1.86070494154685,"MI",148
"x1",1.98272266686082,1.8330183582132,2.13242697550844,"PMM",148
"x2",-1.02503696659241,-1.15735279218574,-0.892721140999073,"PMM",148
"gb",1.67000887645891,1.38558601447431,1.95443173844351,"PMM",148
"x1",2.00713271496335,1.89613445327437,2.11813097665233,"FULL",149
"x2",-0.966363658486714,-1.0782904895147,-0.854436827458723,"FULL",149
"gb",1.62471504633984,1.42877982142066,1.82065027125901,"FULL",149
"x1",1.89370847138639,1.72118415900267,2.0662327837701,"CC",149
"x2",-0.921148065074254,-1.08083962563214,-0.761456504516368,"CC",149
"gb",1.58635496297673,1.31062126800551,1.86208865794796,"CC",149
"x1",2.04229582355022,1.89864574685032,2.18594590025011,"MI",149
"x2",-1.0011531349618,-1.14903756386283,-0.853268706060778,"MI",149
"gb",1.5881358438054,1.32291784378901,1.8533538438218,"MI",149
"x1",2.04977788086205,1.76333919854147,2.33621656318264,"PMM",149
"x2",-0.998218768598262,-1.21929141642022,-0.777146120776301,"PMM",149
"gb",1.59983930644885,1.36752632226674,1.83215229063096,"PMM",149
"x1",1.96288635197574,1.83861219352799,2.08716051042348,"FULL",150
"x2",-0.872296369222161,-0.989318738749394,-0.755273999694928,"FULL",150
"gb",1.45953548527712,1.24688573921561,1.67218523133862,"FULL",150
"x1",1.81164264954112,1.61345461731901,2.00983068176324,"CC",150
"x2",-0.819039126047711,-0.994513335086728,-0.643564917008694,"CC",150
"gb",1.52721258647626,1.19336429134184,1.86106088161069,"CC",150
"x1",2.01246497464013,1.84129115226226,2.18363879701801,"MI",150
"x2",-0.949790335332798,-1.10596918484536,-0.793611485820239,"MI",150
"gb",1.80597483014385,1.51052697515697,2.10142268513073,"MI",150
"x1",1.96953685394917,1.81056993381003,2.12850377408831,"PMM",150
"x2",-0.894447775685812,-1.0622906797406,-0.726604871631022,"PMM",150
"gb",1.80854255333193,1.51159434155143,2.10549076511244,"PMM",150
"x1",2.03077849592459,1.9139152708314,2.14764172101778,"FULL",151
"x2",-1.18494154914371,-1.3003512451461,-1.06953185314132,"FULL",151
"gb",1.62222275148056,1.41462241728988,1.82982308567123,"FULL",151
"x1",1.89866404920065,1.73952991486985,2.05779818353144,"CC",151
"x2",-1.05142594446643,-1.2062877703717,-0.896564118561162,"CC",151
"gb",1.72756232912095,1.4428210939795,2.01230356426239,"CC",151
"x1",2.04492858668616,1.89846953451428,2.19138763885805,"MI",151
"x2",-1.1761446323772,-1.32545373987534,-1.02683552487905,"MI",151
"gb",1.82595243025242,1.5954566537732,2.05644820673164,"MI",151
"x1",2.03081687693605,1.89660132235466,2.16503243151745,"PMM",151
"x2",-1.16490808077745,-1.30892155340337,-1.02089460815154,"PMM",151
"gb",1.75097107598909,1.46904417908903,2.03289797288915,"PMM",151
"x1",1.89786399944261,1.78442159617444,2.01130640271078,"FULL",152
"x2",-0.885205309120704,-0.992157248970358,-0.778253369271049,"FULL",152
"gb",1.69663722543834,1.49812232163375,1.89515212924294,"FULL",152
"x1",1.83699968047786,1.64834468755362,2.02565467340209,"CC",152
"x2",-0.832738676891765,-0.999029296089811,-0.666448057693718,"CC",152
"gb",1.54904225006601,1.25182535942765,1.84625914070436,"CC",152
"x1",1.94144002844766,1.7602855445458,2.12259451234952,"MI",152
"x2",-0.935208319682449,-1.06779753052476,-0.802619108840136,"MI",152
"gb",1.66750474987541,1.41652447005253,1.9184850296983,"MI",152
"x1",1.91365691717491,1.68938041009744,2.13793342425239,"PMM",152
"x2",-0.872760710730507,-1.07998357970866,-0.66553784175235,"PMM",152
"gb",1.75113844675208,1.47846651742525,2.02381037607891,"PMM",152
"x1",1.95340350665337,1.84016822142642,2.06663879188032,"FULL",153
"x2",-0.97933231980226,-1.09075138396741,-0.867913255637111,"FULL",153
"gb",1.41068214265412,1.20818005627777,1.61318422903047,"FULL",153
"x1",1.88509914025761,1.73359885649077,2.03659942402446,"CC",153
"x2",-1.03651690475441,-1.19838920550244,-0.874644604006375,"CC",153
"gb",1.33373444538974,1.04590981486513,1.62155907591436,"CC",153
"x1",1.94465623616371,1.81012606593514,2.07918640639229,"MI",153
"x2",-1.04373413466219,-1.18650386118961,-0.90096440813478,"MI",153
"gb",1.29292093556442,1.0103445442565,1.57549732687235,"MI",153
"x1",1.96402685682967,1.83766179973193,2.09039191392741,"PMM",153
"x2",-0.998391389219066,-1.17855157816653,-0.818231200271604,"PMM",153
"gb",1.42159423838588,1.12677550593984,1.71641297083191,"PMM",153
"x1",1.87254966572715,1.75328456609109,1.99181476536321,"FULL",154
"x2",-0.898603588248792,-1.01295645371419,-0.784250722783399,"FULL",154
"gb",1.42591336043679,1.22066931023594,1.63115741063765,"FULL",154
"x1",1.76039184591316,1.59268689061369,1.92809680121264,"CC",154
"x2",-0.876943229120831,-1.02544153316926,-0.7284449250724,"CC",154
"gb",1.26774235101677,0.981321658638677,1.55416304339486,"CC",154
"x1",1.91767080000898,1.78690092152467,2.04844067849328,"MI",154
"x2",-0.917099475445716,-1.03154290565964,-0.802656045231789,"MI",154
"gb",1.43977101183224,1.22201698900558,1.6575250346589,"MI",154
"x1",1.91511428732186,1.74849527966968,2.08173329497405,"PMM",154
"x2",-0.931741010694333,-1.10367837136812,-0.759803650020543,"PMM",154
"gb",1.49450412367109,1.26824615402131,1.72076209332087,"PMM",154
"x1",1.94563612599515,1.8294983702768,2.06177388171351,"FULL",155
"x2",-0.925969440347635,-1.0398485363286,-0.81209034436667,"FULL",155
"gb",1.34263095373178,1.14864560748263,1.53661629998093,"FULL",155
"x1",1.79593132332243,1.62672769189678,1.96513495474807,"CC",155
"x2",-0.812944310392282,-0.964840990796741,-0.661047629987823,"CC",155
"gb",1.30856263708141,1.03726242980534,1.57986284435748,"CC",155
"x1",1.93596696216241,1.81137571214878,2.06055821217604,"MI",155
"x2",-0.932463897009201,-1.05821138721329,-0.806716406805107,"MI",155
"gb",1.46318432312373,1.20690263743043,1.71946600881702,"MI",155
"x1",1.96523218107159,1.82157735027058,2.10888701187261,"PMM",155
"x2",-0.926343341983224,-1.08716120855367,-0.765525475412783,"PMM",155
"gb",1.45203041286272,1.25692418536747,1.64713664035796,"PMM",155
"x1",2.13169448176969,2.01591041761679,2.2474785459226,"FULL",156
"x2",-1.06579790304166,-1.18190504206008,-0.94969076402325,"FULL",156
"gb",1.59612316189547,1.3935602361842,1.79868608760674,"FULL",156
"x1",2.06518347951116,1.86873289818616,2.26163406083616,"CC",156
"x2",-1.04142239030431,-1.21940339427762,-0.863441386331,"CC",156
"gb",1.54876093431878,1.24640361323431,1.85111825540326,"CC",156
"x1",2.18871567928,2.04768613242514,2.32974522613486,"MI",156
"x2",-0.973050714383073,-1.11789160604731,-0.828209822718836,"MI",156
"gb",1.58816774616884,1.32805579287186,1.84827969946581,"MI",156
"x1",2.22917240104027,2.08901960486329,2.36932519721724,"PMM",156
"x2",-1.00440098038652,-1.15363389373479,-0.855168067038251,"PMM",156
"gb",1.63498056657395,1.35599443281788,1.91396670033001,"PMM",156
"x1",1.96642702633078,1.86609679516337,2.06675725749819,"FULL",157
"x2",-1.0113856361883,-1.12060338523932,-0.902167887137276,"FULL",157
"gb",1.51874533780169,1.33309987329822,1.70439080230517,"FULL",157
"x1",1.97410573553446,1.80062658816481,2.1475848829041,"CC",157
"x2",-1.05080932053149,-1.2236929505593,-0.877925690503687,"CC",157
"gb",1.41763642342048,1.12418425461695,1.71108859222401,"CC",157
"x1",1.94897674984626,1.81125517475539,2.08669832493713,"MI",157
"x2",-0.981895205656893,-1.12733610884097,-0.836454302472814,"MI",157
"gb",1.56711484676174,1.34045608964821,1.79377360387527,"MI",157
"x1",1.98450608883714,1.82910699710146,2.13990518057283,"PMM",157
"x2",-0.992842697151785,-1.20653569707501,-0.779149697228557,"PMM",157
"gb",1.50077286951483,1.23202129657458,1.76952444245508,"PMM",157
"x1",2.02990024960036,1.91127607024811,2.14852442895261,"FULL",158
"x2",-1.0219804115644,-1.13836888161582,-0.905591941512979,"FULL",158
"gb",1.40209055945946,1.19594011211651,1.60824100680241,"FULL",158
"x1",1.83397703818785,1.65604204756714,2.01191202880855,"CC",158
"x2",-0.900844813162289,-1.05767922830177,-0.744010398022805,"CC",158
"gb",1.38648743923182,1.0843726179622,1.68860226050143,"CC",158
"x1",1.99508189911897,1.85076289438465,2.1394009038533,"MI",158
"x2",-1.0070671839089,-1.14437914861582,-0.86975521920198,"MI",158
"gb",1.52187675285742,1.3096671012686,1.73408640444624,"MI",158
"x1",1.95532619598493,1.79701325179021,2.11363914017965,"PMM",158
"x2",-1.01223596245571,-1.20527975230074,-0.819192172610684,"PMM",158
"gb",1.52140177830202,1.22646844972183,1.81633510688222,"PMM",158
"x1",2.09022007459326,1.98049252877174,2.19994762041477,"FULL",159
"x2",-1.19949598007418,-1.32064546909002,-1.07834649105834,"FULL",159
"gb",1.36647952649519,1.16864910386972,1.56430994912066,"FULL",159
"x1",2.02327648931568,1.84768815446076,2.1988648241706,"CC",159
"x2",-1.19720134628507,-1.37263517315967,-1.02176751941048,"CC",159
"gb",1.19690584423384,0.908825782688342,1.48498590577934,"CC",159
"x1",2.1085249255949,1.98158261718087,2.23546723400894,"MI",159
"x2",-1.223423117,-1.37367381086217,-1.07317242313783,"MI",159
"gb",1.30480915016464,0.965854923577703,1.64376337675159,"MI",159
"x1",2.07141449972496,1.94038451875799,2.20244448069193,"PMM",159
"x2",-1.17386097587498,-1.34424781098221,-1.00347414076774,"PMM",159
"gb",1.23707445385607,0.869217966133702,1.60493094157844,"PMM",159
"x1",2.00884110623216,1.89717779132686,2.12050442113746,"FULL",160
"x2",-1.0281787807138,-1.14177392863831,-0.914583632789287,"FULL",160
"gb",1.5531899276831,1.35119916190704,1.75518069345916,"FULL",160
"x1",1.91946288273518,1.73753487805072,2.10139088741965,"CC",160
"x2",-0.930803094907242,-1.10539537695353,-0.756210812860958,"CC",160
"gb",1.38130478899964,1.07843952246208,1.6841700555372,"CC",160
"x1",2.04620115840547,1.88768806245462,2.20471425435632,"MI",160
"x2",-1.05003581179589,-1.22414215258306,-0.875929471008722,"MI",160
"gb",1.63077554597462,1.29030787503258,1.97124321691667,"MI",160
"x1",2.02174788626721,1.86391153232332,2.1795842402111,"PMM",160
"x2",-1.0180576203801,-1.1849682251754,-0.851147015584791,"PMM",160
"gb",1.54111357178709,1.29454662115524,1.78768052241895,"PMM",160
"x1",1.94895354644631,1.83737645277889,2.06053064011373,"FULL",161
"x2",-1.02053662648382,-1.13010556586817,-0.910967687099465,"FULL",161
"gb",1.49298403263104,1.29082408115187,1.6951439841102,"FULL",161
"x1",1.78927950363523,1.6114464786002,1.96711252867027,"CC",161
"x2",-0.99676086933687,-1.16901794700793,-0.824503791665809,"CC",161
"gb",1.23975126294035,0.91287879850999,1.5666237273707,"CC",161
"x1",1.87998386823809,1.74564877836213,2.01431895811406,"MI",161
"x2",-1.02623160365651,-1.18627760187157,-0.866185605441456,"MI",161
"gb",1.5066204669385,1.26393231989292,1.74930861398408,"MI",161
"x1",1.91412411508135,1.76385484176431,2.06439338839838,"PMM",161
"x2",-0.991236938951325,-1.16885747249963,-0.81361640540302,"PMM",161
"gb",1.40875256697495,1.09232379010184,1.72518134384805,"PMM",161
"x1",1.95323916480314,1.84104811413528,2.06543021547099,"FULL",162
"x2",-1.03747801831743,-1.14318664806275,-0.931769388572102,"FULL",162
"gb",1.48978131060402,1.29532239607421,1.68424022513382,"FULL",162
"x1",1.82479083933048,1.6612554043552,1.98832627430577,"CC",162
"x2",-0.883600797103527,-1.03745153239809,-0.729750061808966,"CC",162
"gb",1.5213623564166,1.25509561079312,1.78762910204008,"CC",162
"x1",1.97957010736261,1.84800531415096,2.11113490057426,"MI",162
"x2",-1.00585963679622,-1.16930480294616,-0.842414470646279,"MI",162
"gb",1.61688319115987,1.40429694648479,1.82946943583495,"MI",162
"x1",1.97706749005761,1.83405049667016,2.12008448344505,"PMM",162
"x2",-0.954804094815319,-1.08487636214172,-0.824731827488921,"PMM",162
"gb",1.54956997233222,1.26619374415257,1.83294620051186,"PMM",162
"x1",1.9743062010297,1.85913190305332,2.08948049900608,"FULL",163
"x2",-0.970403417625364,-1.0843913424537,-0.856415492797028,"FULL",163
"gb",1.42345672204987,1.21517021211503,1.63174323198471,"FULL",163
"x1",1.79307660268362,1.60613253640688,1.98002066896035,"CC",163
"x2",-0.96761927957584,-1.13795009127457,-0.797288467877107,"CC",163
"gb",1.24837648349519,0.924853237171197,1.57189972981918,"CC",163
"x1",1.96385001263664,1.78681408663352,2.14088593863977,"MI",163
"x2",-1.05923808508831,-1.28015032381676,-0.838325846359862,"MI",163
"gb",1.42937400809382,1.19830768265027,1.66044033353737,"MI",163
"x1",2.02685503587701,1.89392932062963,2.15978075112439,"PMM",163
"x2",-1.0555931347467,-1.17852188020118,-0.932664389292214,"PMM",163
"gb",1.39053383242362,1.03738089192435,1.74368677292288,"PMM",163
"x1",2.04470548351359,1.92239752852141,2.16701343850577,"FULL",164
"x2",-1.02461085021466,-1.14741531917056,-0.901806381258758,"FULL",164
"gb",1.35666658183038,1.15009549819486,1.5632376654659,"FULL",164
"x1",1.87574336115452,1.67598212109838,2.07550460121067,"CC",164
"x2",-0.856877952320549,-1.03580385468641,-0.677952049954692,"CC",164
"gb",1.30001600426961,0.984200659071494,1.61583134946772,"CC",164
"x1",2.03444790899709,1.8907100482853,2.17818576970887,"MI",164
"x2",-0.982732368305761,-1.12907506823358,-0.83638966837794,"MI",164
"gb",1.27123817463131,0.937097917213966,1.60537843204866,"MI",164
"x1",2.05754516351755,1.88116784368364,2.23392248335146,"PMM",164
"x2",-0.981974500452692,-1.1352111665388,-0.828737834366584,"PMM",164
